pastime,-0.332149527423128,-1.26365220557832
retains,-0.38624159188529655,-1.138204784562336
vineyard,-0.3438260391014621,-1.2346116316884053
cyprus,-0.5284132046878214,-0.890476082434339
reverently,-0.7254025620972423,-0.6618997804914152
d'ye,-0.7568741363710616,-0.6332391931717223
spruce,-0.5509433121480117,-0.8589794123530201
newcastle,-0.3934006156145328,-1.1231869103945313
edict,-0.6700503607665559,-0.7167901014877891
undo,-0.8306831574209284,-0.5722605176885712
ferry,-0.24502247292868226,-1.5264163326685025
panel,-0.4059783165593226,-1.0975866612393257
repugnance,-1.3258790085634573,-0.3086597992965694
impious,-0.5737708713811507,-0.8287308048740092
relentless,-0.6303318457716208,-0.7601743253358492
steaming,-1.1170368731057065,-0.3963785712989925
mace,-0.5339226320379734,-0.882615683630371
pericles,-0.6831535434439902,-0.7032416994829608
fictitious,-1.603072012286964,-0.22474137854903023
objectionable,-3.3068271671186698,-0.03732002676810319
ulster,-0.7779045761960404,-0.6150156640701385
ezra,-0.6633276842252354,-0.7238832819629671
rudolph,-0.6765015840066281,-0.7100745498899144
shameless,-2.2759449514653967,-0.1083648198714584
anatomy,-0.6971420444982418,-0.6891682120803948
dawning,-0.24009627619343046,-1.544362650255253
superman,-0.6119512288849063,-0.7815231991731785
ruffian,-0.835775301474557,-0.5683456822974838
genteel,-0.2568662567491917,-1.4848851916091452
preoccupied,-1.2522504849912455,-0.33667730358449727
astronomy,-0.7406176094930401,-0.6478284375005842
straightforward,-0.18244482679678475,-1.7911433470433373
indefatigable,-0.4166351532264398,-1.07663968062522
maze,-0.665510215626987,-0.7215697093447289
descriptive,-0.18730716127512384,-1.7671976116084864
prerogative,-1.4122521058874546,-0.27917709625898274
des,-0.4246706453551198,-1.0612735646955191
heather,-0.8526888836475951,-0.5555915078938685
mar,-1.9176082886984722,-0.1589465220444134
richardson,-0.7465261884993506,-0.6424736833906158
rupture,-1.1318501347835719,-0.3892514928657306
submissive,-2.2081744727036368,-0.11642269090984803
breton,-0.4375746680539497,-1.0373299601068402
faithless,-1.2062684876808425,-0.35569269066925485
scholarship,-0.7010687576284966,-0.6852878620119855
candour,-0.4277529377815914,-1.055473700806409
hazardous,-3.0380657735163097,-0.0491140942990027
blockade,-0.5167630094490089,-0.90745023312976
nw,-0.650098967174339,-0.7381322325960353
deluge,-0.9333011267294891,-0.4996440149771707
sickening,-3.377840413626333,-0.03471677623256768
outcry,-0.9111003523101919,-0.5143009041762584
scold,-1.2085262813141842,-0.3547297831500287
plutarch,-0.45457156069482507,-1.007090681814
altitude,-1.1601222393950197,-0.3760731103556871
turtle,-0.6012451216289084,-0.7943579275375485
bide,-0.7101729445325965,-0.6764064471332892
efficacy,-0.4982680796646491,-0.9354277640632155
adviser,-0.8584682671505264,-0.5513191136491918
cumulative,-0.6220626901774452,-0.7696740079284546
pyramids,-0.7819142734500701,-0.6116212710003082
rhodes,-0.4873486998910951,-0.9525730611544013
stew,-0.6440268498161744,-0.7448055227689105
herodotus,-0.5364038268895938,-0.8791098108439176
12mo,-0.6253784155041712,-0.7658445816694228
commissioner,-0.5512910283737077,-0.8585064515760321
malta,-0.541170310043904,-0.8724333212756763
actuated,-1.1060180130456236,-0.4017827116749306
fibre,-0.7532589577043038,-0.6364448495538633
ohg.,-0.5708035990212518,-0.8325728602695865
joyously,-0.47968435456952,-0.9649001016979436
evan,-0.2815147238857087,-1.4050279618307249
continuously,-0.9958354525144852,-0.46110682290783606
cricket,-0.6703193665541325,-0.7165083015913093
denote,-0.6214265823058025,-0.7704118032337116
j,-0.1582525392169338,-1.9216461653563113
pans,-1.1516338661552368,-0.37997259554532
recite,-0.5489665660269681,-0.8616755615387303
unfavourable,-0.6794948945952848,-0.7069884342538024
parable,-0.3707583656347281,-1.1718628901209995
thrive,-0.5674469056191511,-0.8369508631768533
pigeon,-0.48628381163572537,-0.9542711028146003
extensively,-0.5550280677095835,-0.8534477454584941
adaptation,-0.3525526969337736,-1.213657983309898
export,-0.5525187237632548,-0.8568396494995567
peal,-1.7160900766549945,-0.19816762928177492
incidentally,-0.557638660916992,-0.8499401251934297
offender,-0.9235242092508459,-0.5060322113819794
dubious,-2.5862785991935926,-0.07828563705073735
yawned,-3.3088826909919917,-0.03724194846141495
ruthless,-0.26167903991208696,-1.4686245476640691
trips,-0.4134514220526548,-1.0828284945725863
disapproval,-0.549944998263517,-0.8603394708512832
greenwich,-0.592955156616781,-0.8045069421277766
operator,-0.5561766791963124,-0.8519018146839215
courtier,-0.33049863144602687,-1.2678549891143998
par,-0.6310289865317389,-0.7593811180029458
shaved,-0.5948338427026011,-0.8021905130867836
abolish,-0.7065662009451404,-0.6799058485104821
whosoever,-0.9790672240672896,-0.47106233881875786
adjust,-0.3205364955507846,-1.2937500603994958
miscellaneous,-0.7294451471210394,-0.6581207373706243
savoy,-0.5711753854964525,-0.8320900317069536
unawares,-0.38822164191492736,-1.134017714678889
deceitful,-4.032385938981586,-0.0178910669718541
creates,-0.5373966641560984,-0.8777128172156746
membership,-0.39949312637474754,-1.1106643226790887
gauge,-0.7229947684688351,-0.6641647117973316
terrestrial,-0.9968288060389827,-0.46052534638383313
tolerate,-0.3263501505551832,-1.278525715612623
veterans,-0.3326770169571457,-1.2623145162131701
kinsmen,-0.7083328161111777,-0.6781887032928362
bard,-0.15541477904191583,-1.9383589279571865
dane,-0.807588736159183,-0.5904679114532195
pike,-0.441327670885008,-1.0305292070588985
spartan,-0.5078653343231594,-0.9207476623895339
badge,-0.8116967425323248,-0.5871738666135502
hip,-0.5439252267911203,-0.8686090789536458
vex,-0.45951859060219685,-0.9985523827381236
adhere,-0.4066315357629977,-1.0962835071010124
sans,-0.912611022641143,-0.5132863072156214
portland,-0.3289599410944998,-1.2717943814606474
stimulate,-0.1974712218735999,-1.7192737690758877
ado,-1.443929908248118,-0.26918550226794474
superseded,-2.0602834552778515,-0.1362984717611987
sash,-0.671756143216989,-0.7150058149876611
formality,-0.7824598837894143,-0.6111613249136547
triangle,-0.6535252848375529,-0.7344039712317497
compulsory,-0.41450272854353065,-1.0807784532766835
conflagration,-0.9008444277083915,-0.5212573218366242
treasurer,-0.6420557934466155,-0.7469901082166713
gust,-0.9154935246800139,-0.5113574485252153
fabulous,-0.030739236128257207,-3.497545638133278
despotic,-0.8687751052968026,-0.5438052474446738
authoritative,-0.17024722385223526,-1.8544198723214615
hydrogen,-0.7894025703565353,-0.605348810478956
tearful,-0.3218662805218862,-1.2902393790155637
abounding,-0.6630134733656471,-0.7242172161596407
fragile,-3.0638068261521094,-0.04783563816732239
excel,-0.24241205355701556,-1.5358750413157143
spoilt,-3.219025521961734,-0.040815757627642814
bailiff,-0.5737708713811507,-0.8287308048740092
laurels,-3.343568596651119,-0.03594922212345882
printer,-0.7323865191460783,-0.6553896071152471
choke,-1.657703890579397,-0.21143247149761787
clustered,-1.5295494688943696,-0.24415429591018536
monastic,-0.39271431312336097,-1.12461224307739
repel,-0.5748321361767492,-0.8273630005538809
belongings,-0.4610059722413588,-0.9960076265869314
credulity,-2.4811734354526465,-0.0873514522140777
hapless,-0.679549811973162,-0.7069319891984256
unrest,-0.55510044031786,-0.8533502152056729
glimmering,-0.6435566363653293,-0.7453258514465533
aspire,-0.6578139691409939,-0.7297746994252734
contingent,-0.27176254186959553,-1.4356324778361753
dowry,-0.7392844486868342,-0.6490450110926482
chauffeur,-1.1318978290786776,-0.3892287971095545
partiality,-0.6658777598206587,-0.7211811192712766
chastity,-1.0956507512284248,-0.4069491723489515
cologne,-0.8616457916619915,-0.5489883421438219
papal,-0.5113718110498998,-0.9154720098923003
vogue,-0.531068981466515,-0.8866739168993816
flowery,-2.43987669757523,-0.09120736705864922
chronic,-0.6880524204891784,-0.6982680301876458
peremptory,-0.5737708713811507,-0.8287308048740092
confessor,-0.7529072755388282,-0.6367578629752428
eke,-0.5783921902835332,-0.8227987965080833
grounded,-0.47339214194360735,-0.9752071232298708
verbs,-0.48298762404720186,-0.9595570094383747
abbot,-0.5299153178033602,-0.8883225535934275
mahogany,-0.5253071737002376,-0.8949541885458265
runaway,-0.4399477251609566,-1.0330214463429863
cope,-0.30247547542908004,-1.343183575527879
dilemma,-0.3406300549919504,-1.242443432016947
slack,-0.8572259945183243,-0.5522338419895935
forty-eight,-0.770030929379857,-0.6217548526801299
gaudy,-3.287415912408678,-0.038065631255925485
melodious,-0.14682599367518623,-1.9910220233114497
contraction,-0.9265848647871309,-0.5040212728438549
carlos,-0.44050360469817323,-1.0320163438362582
gypsy,-0.509197716166584,-0.9187375729902549
prodigal,-0.2738126944190271,-1.429095408675674
momentarily,-0.988814455429251,-0.46524293612140405
tangible,-0.2708584411360419,-1.4385331936353167
viceroy,-0.8704414412246425,-0.5426029634839119
celia,-0.17893315318886643,-1.8088758763893737
journalist,-0.8074896299030613,-0.5905476825451917
ny,-0.5522057827813489,-0.857264061301654
bouquet,-0.25876098163803507,-1.4784426548144254
symptom,-1.6158000271376092,-0.2215593270346933
dangling,-1.4108723426673546,-0.27962184277819097
bicycle,-0.8974828320951274,-0.5235636641568618
homestead,-0.9898399084568804,-0.46463595234520566
youngster,-0.2666399882005829,-1.4522152663466712
compulsion,-1.0736866287215057,-0.41816486035399664
sensuous,-0.10172999880618139,-2.3358668744693243
sluggish,-3.767214870357544,-0.02338772897735572
infirmity,-0.7554006404893965,-0.63454313457104
festivities,-0.43917657808500205,-1.0344183827285305
observant,-0.20010976779926784,-1.7072761676849746
raven,-0.7167042960557644,-0.6701322548235336
precedence,-0.6497082975294131,-0.7385590278082892
shewn,-0.5737708713811507,-0.8287308048740092
lure,-0.5053695836611268,-0.9245310170575051
precept,-0.5536183143229787,-0.8553508581962599
winters,-0.19264236813940974,-1.741695190765228
nave,-0.8076143997981654,-0.5904472569952015
droll,-1.2607156217453783,-0.3333087997425153
bewildering,-2.1516894524764516,-0.12362352883265597
tattered,-1.979351435807896,-0.14868426324934195
provisional,-1.1857678434307546,-0.3645796819525822
oz,-0.6511888994847991,-0.7369433552620318
outlaw,-0.38447563997455597,-1.141961006667178
priceless,-0.03509936434193462,-3.3670706093979286
linda,-0.16488976713975012,-1.8837903866149281
chieftain,-0.23524264176396606,-1.5624543668071478
melbourne,-0.39470148460102905,-1.1204934644398499
tar,-1.0952316906505712,-0.4071597024642889
astounded,-0.45844888187812577,-1.000388904076458
orion,-0.7265544934679632,-0.6608199313782676
vindictive,-1.406153286587773,-0.2811491134849707
lamentation,-0.7730601025749525,-0.6191504666646672
teams,-0.7375898968122016,-0.6505958586717367
engineering,-0.3401615876832298,-1.2435987045114343
spiral,-0.8269247877055965,-0.5751726866228964
portsmouth,-0.5199429204727388,-0.9027687766995431
wayside,-0.9344683510874662,-0.49888822367774893
midway,-0.7292327976644796,-0.6583185091919732
mecca,-0.4355551741298021,-1.0410193321857901
meredith,-0.8231073845174802,-0.5781505801567735
partisan,-3.036468270962037,-0.04919458037547046
undertone,-0.4955651184791375,-0.939627234274275
lull,-0.6857623206797343,-0.7005869825872156
precipitous,-2.4230424869730496,-0.09282989257656962
ursula,-0.4500405918363294,-1.015012967662686
hypocrite,-4.13875235243305,-0.016071182413707325
aperture,-0.4107298734822514,-1.0881651885794055
stratagem,-0.4773443300841981,-0.9687132430279125
expulsion,-0.7169247441962323,-0.6699218833213634
commentary,-0.6546883582128722,-0.7331444478999779
olden,-0.9486045957516488,-0.4898489477302707
transmission,-0.6950427347619924,-0.6912552126866224
gall,-1.5833451439584887,-0.22977452897696765
refresh,-0.3245583780809907,-1.2831838036146872
camera,-0.594592278541078,-0.8024878188815434
clamor,-0.5008769547625173,-0.9314018136466625
intruder,-0.7986472735453444,-0.5977228156128105
ripple,-0.3871328051845352,-1.1363170035098589
apologize,-1.2461350850189459,-0.3391357391980381
chuckle,-0.24641423922202338,-1.5214196594458775
ugliness,-1.5442970992059888,-0.24011406562437004
basement,-1.4472871205480204,-0.2681507407434301
lyre,-0.8161429655211461,-0.5836359418806439
pondering,-0.21443037814502716,-1.6450702438848952
spire,-0.6503411859266921,-0.7378677907964073
pounded,-0.7306607821310379,-0.6569901140954059
tributary,-0.833755088778522,-0.5698946021491651
locomotive,-0.6207772396287279,-0.7711659956787087
celebrity,-0.5952046210707048,-0.8017344880290034
insurgents,-0.9480676101236514,-0.49018850885127513
quid,-0.6759537477760298,-0.7106414066842528
accosted,-0.8197421575971351,-0.580792596506801
ballot,-0.8679029402615078,-0.5444359032471957
lick,-0.7107205666232506,-0.6758772925809777
discovers,-0.25875974632141374,-1.4784468377433175
venison,-0.5625064359682579,-0.8434566152480416
accomplice,-0.7042091900759095,-0.682206201479362
hilt,-0.7453915395860432,-0.6434973080514413
pedestal,-1.3304110741003141,-0.3070260518340187
cant,-1.7775519756963345,-0.1851874394436009
potential,-1.0205751780697636,-0.44689290094305584
incompatible,-4.230217000200639,-0.014656111038950976
lisbon,-0.5164491702311289,-0.907914266730514
memoirs,-0.6902688463198755,-0.6960338235290648
rheumatism,-0.5737708713811507,-0.8287308048740092
magnanimity,-1.0637894025420287,-0.42334210485744883
dancer,-0.8144563482139966,-0.5849746842322909
balm,-0.6420009714498871,-0.747050999113413
uninteresting,-3.712641681848775,-0.024715883306077005
fervor,-0.37151600497746956,-1.1701769306464258
eligible,-0.6384054873148733,-0.7510599547499617
conceited,-3.3442490937864275,-0.035924322527948534
migration,-0.5600210624232179,-0.8467577497729609
kitten,-0.3568539612245803,-1.2035552219114536
loop,-0.7141137077146242,-0.6726112362877444
persistence,-0.33219954678694696,-1.2635252516314317
tying,-0.43305665612590233,-1.0456131316666963
slang,-1.9801309941771392,-0.14855935141251572
distasteful,-3.974404338952241,-0.018969275374188112
laborer,-0.7333409383406242,-0.654506728761057
armstrong,-0.6426583538137925,-0.746321307264526
prosecute,-1.2535086919678964,-0.33617410287154276
consuming,-0.9470332256684612,-0.49084343821084697
licence,-0.9594192348677718,-0.4830731791874332
lucas,-0.8457910384374348,-0.5607473962950102
unfold,-0.2570623967077418,-1.484215769634603
pt.,-0.3383688299124022,-1.2480371629888785
tottering,-0.8486238596643345,-0.5586224410714173
fir,-0.6236034119301024,-0.767891180607215
relinquish,-0.7447654797307984,-0.6440630554334402
unavoidable,-0.8351233578613882,-0.5688449308432942
repeal,-0.6095936389229196,-0.7843236790995068
bye,-0.5411016008294133,-0.8725290222551155
ego,-2.511691752965374,-0.08461157121371979
mercantile,-0.30096759593248645,-1.34746508866712
notably,-0.7871895808003507,-0.6071935156974095
jet,-0.590551286649018,-0.8074851526439457
violate,-2.784866647354109,-0.06372532794047808
tennis,-0.37497829183509873,-1.162524441989087
addicted,-0.05098598241921025,-3.0015892166850144
completing,-0.5699551481364561,-0.8336762666324217
manor,-0.40771897319272227,-1.0941197412129617
prelate,-0.5737708713811507,-0.8287308048740092
kids,-0.7233767534150181,-0.6638046843980152
windy,-0.6079373764256153,-0.7862997484872889
liberated,-0.11710707182818335,-2.2026488006184755
impertinence,-0.5737708713811507,-0.8287308048740092
survival,-0.136275195962718,-2.060442867024285
masonry,-0.7841722069993334,-0.6097208452956918
demeanor,-0.458118230980155,-1.000957660831387
forsooth,-0.5737708713811507,-0.8287308048740092
agreeing,-0.6570171913155864,-0.7306316356161777
carving,-0.7746395996463987,-0.6177982691850822
asses,-0.8905128949002784,-0.5283875752286827
boarding,-1.3916747773854123,-0.28589501427500447
surrey,-0.4244505648539789,-1.0616896600268078
tug,-0.8677392588635048,-0.5445543656789467
penetration,-0.5943213985293295,-0.8028213958834651
freeze,-2.3094597614504178,-0.10459957280596147
matrimony,-0.4532035204601466,-1.0094722829638862
vatican,-0.6657312594650782,-0.7213359731403549
labyrinth,-0.1603344298509991,-1.9095897724848407
triumphal,-1.1308741030954128,-0.3897162973532037
outcast,-0.5393003602826939,-0.8750434890396652
sha'n't,-1.2857529826272618,-0.323575052542747
weave,-0.47868684940448003,-0.9665226984147816
dc,-0.3060690762393405,-1.3330787822048942
deputation,-0.5737708713811507,-0.8287308048740092
olivia,-0.19398875225196982,-1.7353819823966523
auntie,-0.5014064558662098,-0.9305879536053174
intact,-0.24140228154977555,-1.5395647103206855
questionable,-3.3552315620104793,-0.03552489003189163
inanimate,-0.7216122684572882,-0.66546997838029
incumbent,-0.8726846450414868,-0.5409898944342494
tack,-0.7665608254740278,-0.6247564495517064
terra,-0.521146756300823,-0.9010060612419419
apathy,-0.8726903511951171,-0.5409857991115175
hatchet,-1.3833354385325431,-0.2886703287894694
sophie,-0.4565431085994878,-1.00367408934893
daytime,-0.6260259605416795,-0.7650998988412375
organize,-0.2932418439622493,-1.3697981412708624
parsons,-0.6720949411039508,-0.7146521651821891
artifice,-1.1854364270685103,-0.3647255096749395
surpass,-0.2561527706144167,-1.4873252041583258
masked,-0.708989456151935,-0.6775519736209398
presumably,-1.341526951074157,-0.30306125909665776
abbe,-0.5737708713811507,-0.8287308048740092
drought,-0.8510605695035298,-0.5568030182361055
joe.,-0.20925707717638667,-1.666996430606979
saddled,-0.6252929766707213,-0.7659429145805081
parrot,-0.35296253067610384,-1.21268907744996
brittany,-0.6462611131089632,-0.7423401565505208
labourer,-0.5737708713811507,-0.8287308048740092
collector,-0.14530287487888977,-2.0007068097236913
convoy,-0.5058521431191617,-0.9237976417433772
incidental,-1.7337264467515192,-0.19434353013912337
jovial,-0.999884783965609,-0.458742204546712
spine,-0.22978411046372027,-1.5833080527470946
chord,-0.6623889312219694,-0.7248816046253447
detroit,-0.24149728617335478,-1.5392168272081246
bleed,-2.10526973232626,-0.129895511013324
colin,-0.5806870736137353,-0.8198761786981833
forgave,-1.3364492858684462,-0.30486493629446415
dissipation,-0.8904675874423363,-0.5284191192716762
echoing,-1.0988034292277749,-0.40536955152710374
amos,-0.29113899070120214,-1.3759947348810957
napkin,-1.1572093658585019,-0.3774058197457912
importation,-0.5161927564772166,-0.908293660776125
fry,-0.6094138230363595,-0.7845378684667118
rom.,-0.9073278710993503,-0.5168458070816235
dessert,-0.3112417103351114,-1.3187732651158035
keel,-0.6994371508287349,-0.6868965268459922
incredulous,-2.3799728901260253,-0.09712021216172675
focus,-0.4821248490529777,-0.9609481096126323
arc,-0.5128482255681189,-0.9132644790178179
maximilian,-0.5596261740987108,-0.8472840123372855
detection,-0.5460489368397359,-0.8656781455428514
summed,-0.6336935707922673,-0.7563602103102283
murphy,-0.5761024553447377,-0.8257301171662869
nocturnal,-0.5271173896852586,-0.8923401903461408
smash,-0.3996765804202904,-1.1102908454899691
facilitate,-0.3230591749237626,-1.2871044971698453
porcelain,-0.8755395740226086,-0.5389459061841477
correctness,-1.252268833984298,-0.3366699588132128
lusty,-0.40943636416952556,-1.0907167783013776
surly,-0.6911116093551829,-0.6951869037679723
forgetful,-1.313856670589171,-0.31304289451815187
chaise,-0.4837427523565491,-0.9583420426981679
um,-1.7444980719534717,-0.19204790900000826
checking,-0.48441891789613856,-0.9572561516634691
err,-2.167276235087659,-0.1215904376668128
arid,-1.0334003165772625,-0.4397384131637279
attends,-0.5263834860355334,-0.8933985724160252
frequency,-0.8994071635891152,-0.5222418086301004
loom,-0.4314102820876247,-1.048658059406912
plume,-0.5196301864521763,-0.9032275538870131
chagrin,-1.0579257822993484,-0.42644645661871305
mouthful,-0.7310615554959107,-0.6566179484806898
admittance,-0.5158446504361687,-0.9088091105285261
wakes,-0.6518684803480544,-0.7362034508979186
retinue,-0.9990275047074381,-0.4592415506627023
hose,-0.7077971448652268,-0.6787087425841438
overflow,-1.6720698704387778,-0.20807985757633554
absently,-0.8982195439055449,-0.523057097463582
discredit,-1.784879423528065,-0.18370326442961252
stitch,-0.5437113583731824,-0.8689050612764402
vie,-0.4415901510684271,-1.0300562477309299
directory,-0.7907050006501153,-0.6042666213854276
revolting,-3.9824821237035595,-0.018815218063168673
loins,-0.9089477032974151,-0.5157511038665066
macedonia,-0.8666059361460049,-0.5453755120864211
andrea,-0.4244151195629391,-1.0617566994429937
kenneth,-1.1852087516978917,-0.3648257302826852
legion,-0.64517801277163,-0.7435338414022507
hogs,-0.5772084493310099,-0.8243123117494157
sampson,-0.4902671400151036,-0.9479433290464544
separates,-0.9986768053321005,-0.4594460206104605
ascribe,-1.18116594450882,-0.3666108237501915
politic,-0.39973738366314876,-1.1101671076519382
stab,-0.8021889842380223,-0.5948350852451512
chop,-0.7298343655048497,-0.6577584490278406
password,-1.013322463537804,-0.45100270884839183
rousing,-0.12632955867399742,-2.1313611444429506
decorum,-0.4202732210637981,-1.0696380999183932
inflammation,-0.702823151322458,-0.6835639376917649
stark,-1.083871039109434,-0.4129180310908422
unutterable,-0.5737708713811507,-0.8287308048740092
vestibule,-0.7231390935958876,-0.6640286514752701
regal,-0.21718380472854204,-1.633638565010542
